"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEP104",6.71137391779266,1.30850965765421,0.202215292533853,6.47087389513408,9.74377290325107e-11,1.27752991210154e-10
"DFFB",8.67233063093258,1.78621544653525,0.179117463594511,9.97231319989499,2.01480699123116e-23,3.17878810685993e-23
"C1orf174",26.1785400198761,3.30381685401913,0.216134049233877,15.2859619561566,9.48519693488835e-53,2.1172730750236e-52
"AJAP1",25.2882104267727,3.41778466231634,0.19302325471966,17.7065953388891,3.72961201038767e-70,1.03645756148984e-69
"NPHP4",6.66016418599112,1.30917660262232,0.186541011496806,7.01817038579065,2.24792320247974e-12,3.02852925771554e-12
"RPL22",116.1692231134,3.3003880184264,0.145240920927435,22.72354097834,2.62196272503022e-114,1.20508590338446e-113
"ICMT",124.576303125153,5.59304026304135,0.16876121713718,33.141739304327,7.44894293047309e-241,9.8196343201956e-240
"GPR153",2.37155543855087,-0.373593342788934,0.146314264252885,-2.55336241272571,0.0106688420717665,0.0117879513799937
"ACOT7",18.8211154592262,2.70375141834095,0.197245932176396,13.7075142108533,9.15405990308043e-43,1.81813738501335e-42
"HES2",8.70926282842707,1.81536121567634,0.16166330889842,11.229271676092,2.9288276308508e-29,4.97430734250436e-29
"TNFRSF25",48.4271596540875,4.3463090620476,0.204093361719853,21.2956904890102,1.2445866939275e-100,4.90900294399334e-100
"NOL9",16.6291949645487,2.65246352653239,0.203437038841131,13.0382527274385,7.41365994022576e-39,1.40807875728818e-38
"ZBTB48",72.4817766232183,4.93372901084922,0.200587399222564,24.5964055068831,1.38015747958025e-133,7.7599158547622e-133
"KLHL21",5.89311780566473,1.20012964100347,0.190340874531667,6.30515985573977,2.87896600748185e-10,3.75256903557713e-10
"PHF13",3.96373380626552,0.439840915079536,0.170880399476281,2.57396937523304,0.0100539171916162,0.0111197935703561
"THAP3",3.93819854544233,0.447692719344999,0.175855252865757,2.5458023689901,0.0109026894835866,0.0120414467379254
"DNAJC11",35.3040536942479,3.79942284202867,0.207657935925363,18.2965453503991,8.8165204231947e-75,2.59287039799484e-74
"CAMTA1",447.447783255961,6.62872973943703,0.133752146930567,49.5598006578398,0,0
"VAMP3",18.1559074931617,2.75630289969704,0.15089140314738,18.2667987851162,1.52116527886485e-74,4.46039372517069e-74
"PER3",133.144353549447,5.81617830040985,0.196322334857585,29.6256577461194,6.98354179000768e-193,6.59173788698387e-192
"PARK7",37.7610451465858,2.60631087973274,0.220206229405464,11.8357727062015,2.54984339425541e-32,4.49593929875021e-32
"ERRFI1",33.5953998474765,3.81084756327558,0.209371759527065,18.2013446889096,5.03563555079626e-74,1.46240007391531e-73
"RERE",14.2354769303361,2.18979314269488,0.166152336193443,13.179430352068,1.15257806081913e-39,2.20871963773074e-39
"ENO1",137.064361946717,4.41603769579919,0.152488373799493,28.9598320564808,2.11030142402422e-184,1.84052048997696e-183
"GPR157",8.16565541166037,1.72236669414673,0.200952010719985,8.57103488527292,1.02559169868999e-17,1.49959773325084e-17
"H6PD",19.6825766899373,2.99810222777619,0.21630465419836,13.8605534813264,1.09824138115913e-43,2.20823082578326e-43
"SLC25A33",27.1170370665828,3.39735963806969,0.214433799631802,15.8433961619073,1.56154416501004e-56,3.64460597022895e-56
"TMEM201",106.162000571192,5.47303516336032,0.194487421595512,28.1408181488617,3.10406283195439e-174,2.46650823571186e-173
"CLSTN1",9.32483405523923,1.71538594976176,0.185486238400788,9.24804969118654,2.28626055000875e-20,3.46226038563626e-20
"CTNNBIP1",51.5681781370471,3.8458928086381,0.179438874248313,21.4328852917124,6.59631098601087e-102,2.63997732633959e-101
"LZIC",16.2409294781761,2.6450572800764,0.207187306667178,12.7665025557062,2.5223585064396e-37,4.70869048582269e-37
"NMNAT1",2.03219154701552,-0.821674674985895,0.141787635765545,-5.79510808928773,6.82771922448037e-09,8.68765114207341e-09
"UBE4B",98.8479778229753,5.24429546272672,0.151503716183802,34.614962555535,1.50466121240603e-262,2.24709815584254e-261
"KIF1B",33.2786583454065,3.2549095669688,0.19171477277098,16.9778756218076,1.19742518983668e-64,3.11039538232059e-64
"PGD",77.4019685391492,4.67149603332426,0.193002566062595,24.2043208472637,2.00347052581204e-129,1.08020947934732e-128
"DFFA",164.620402837095,5.93326292098494,0.179368068016161,33.0787022830081,6.01680947763186e-240,7.83694825867892e-239
"PEX14",84.4679794898921,5.12612023390409,0.179982237269956,28.4812563265084,1.99950378317409e-178,1.65517010206256e-177
"CASZ1",12.2252127556957,2.33292491988971,0.209509036186274,11.1351995234015,8.455544730951e-29,1.4247658215893e-28
"TARDBP",2.41105706276402,-0.682619380036544,0.141710294990637,-4.81700627383244,1.45728108167945e-06,1.77511489971725e-06
"SRM",2.27571005285196,-1.15239332945775,0.126852824936245,-9.08449086598529,1.04185141528598e-19,1.56428372530612e-19
"EXOSC10",169.505727149899,6.04908712904234,0.179233744954629,33.7497111973729,1.07955182515069e-249,1.50694929549204e-248
"MTOR",71.0954563072673,4.88990261789313,0.191472110156563,25.5384589112992,7.37655951286211e-144,4.5796840438054e-143
"UBIAD1",86.3436840148025,5.15842978117322,0.188399597956057,27.3802589662447,4.71291540404764e-165,3.48576687482546e-164
"FBXO44",65.7795548430871,4.76981628527573,0.196532040743733,24.2699168401518,4.07516348780658e-130,2.20922090224104e-129
