"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C1orf61",1.43554006968641,0.747901052388884,0.171024201467465,4.37307144820181,1.22510607008492e-05,0.00019149476759918
"HDGF",1.94076655052265,-0.530276800668705,0.127295203351283,-4.16572491899288,3.10364757967469e-05,0.000438084558367415
"MGST3",1.67247386759582,0.443046487451909,0.148651145162913,2.98044449618168,0.0028783039324639,0.0210143255758884
"PRRC2C",2.15679442508711,-0.692437844470439,0.120718519607783,-5.73597031110207,9.69556456614794e-09,3.27260432964617e-07
"GLUL",1.62369337979094,-0.52627387077679,0.138124183124203,-3.81015010458783,0.000138882442984375,0.00159338526951039
"ARPC5",1.6794425087108,0.437015145191341,0.14797267965379,2.95335021447081,0.00314345117506454,0.0225959808232263
"TPR",1.83275261324042,-0.617215667901568,0.130063370165067,-4.74549957546267,2.07992349927686e-06,3.81428490536678e-05
"ASPM",1.42857142857143,-0.426128317223483,0.152943450832498,-2.78618217977946,0.00533328885501783,0.0353881189268847
"NAV1",1.33797909407666,-0.413253701265048,0.152888393285278,-2.70297628475924,0.00687216493284441,0.0439705278258094
"NUCKS1",4.54703832752613,-0.550904432032515,0.12624608632593,-4.363734734796,1.27860605194145e-05,0.000198524899664775
"CENPF",2.6794425087108,-1.195344093256,0.155871023416853,-7.66880249486291,1.73609519351439e-14,1.617346282278e-12
"ENAH",2.10452961672474,-0.433164470563013,0.123476843468304,-3.50806238964315,0.00045138317888564,0.00441710682195233
"SRP9",3.22299651567944,0.449028221102141,0.125256535114367,3.58486861138344,0.000337247941569986,0.00342991465465719
"PARP1",1.89547038327526,-0.46370981362611,0.128897272689841,-3.59751454743275,0.000321272532316772,0.00331081295471576
"HNRNPU",3.41114982578397,-0.609650915174443,0.105456006593928,-5.78109237079291,7.42171238834498e-09,2.57987584365007e-07
"RPS7",10.0801393728223,-0.612199097984628,0.154013661554619,-3.97496619329136,7.03892540600373e-05,0.00087200304630759
"SOX11",4.37979094076655,-0.362252790410364,0.132336294128292,-2.73736538261516,0.00619334620329635,0.0401791178481259
"ID2",1.42508710801394,-0.985341404059178,0.147056460763247,-6.7004292021248,2.07808262873122e-11,1.00830300881563e-09
"YWHAQ",2.94076655052265,0.528223039995755,0.123283331213421,4.28462659790823,1.8304635545498e-05,0.000273278821701698
"PDIA6",1.71080139372822,-0.404869191855651,0.136783578868787,-2.95992541797749,0.00307713526673232,0.0221877648180172
"LAPTM4A",1.58536585365854,-0.396095446325401,0.140955251425669,-2.81007938561465,0.00495292814979053,0.0331476139679947
"OST4",2.06271777003484,0.392300553719272,0.135481568919679,2.89560090606752,0.00378433341520861,0.0261534496261746
"SIX3",2.26132404181185,-0.663462090646325,0.120083433190393,-5.52500934574715,3.29468072910944e-08,9.83757874114856e-07
"CALM2",4.76306620209059,0.740873813049311,0.133006040235787,5.57022682380383,2.54407912204499e-08,7.9002137003237e-07
"MSH6",1.4808362369338,-0.598901668738193,0.144314585399131,-4.14997324824659,3.32514134169658e-05,0.000458239892592386
"RTN4",2.21254355400697,0.5686180151411,0.139312729747116,4.08159409533695,4.47278623742707e-05,0.000591881769714071
"RPS27A",9.97560975609756,-0.692822997096596,0.1570919675753,-4.41030186196185,1.03226620583653e-05,0.000162442431986033
"XPO1",1.63066202090592,-0.452548777327885,0.138255822933919,-3.27327101111817,0.00106310492068881,0.00881128597965923
"MTHFD2",1.4006968641115,-0.693391042584913,0.148433461219215,-4.67139307329681,2.9916382115277e-06,5.26352873313831e-05
"TMSB10",10.4320557491289,1.18350565892692,0.166610915149516,7.10341010890462,1.21715527057443e-12,7.45988059254699e-11
"RPL31",3.801393728223,-0.574511846568193,0.133532726028885,-4.30240483852562,1.68954242651987e-05,0.000253867374926759
"MZT2B",2.35191637630662,0.431427429432642,0.131387528049665,3.28362543870647,0.00102481026660601,0.00855477817535986
"RIF1",1.37630662020906,-0.402830345923538,0.15079228283588,-2.67142547581148,0.00755298419778106,0.0474148253278493
"PRPF40A",1.84668989547038,-0.409312859765813,0.130521232498238,-3.1359867810882,0.00171276923568961,0.0132526230894389
"PPIG",1.75609756097561,-0.422023911114138,0.133772817460771,-3.15478076282499,0.00160618752056554,0.0126782989777676
"OLA1",1.80487804878049,-0.490042334766204,0.131968067818344,-3.71334022591551,0.000204541615665127,0.00223651372246047
"HNRNPA3",3.25087108013937,-0.416610419790739,0.113682343768515,-3.66468886882784,0.000247639440326658,0.0026335719475835
"UBE2E3",2.16724738675958,0.447727532958288,0.132132337397523,3.38847811048169,0.000702816383568897,0.006319920298579
"HSPD1",2.76306620209059,-0.474953367322034,0.115329935330717,-4.11821411292802,3.8181986236608e-05,0.000517010732238721
"EEF1B2",4.54006968641115,-0.950054557089128,0.137949558794825,-6.88697061004858,5.69929906845869e-12,2.9497038956534e-10
"FZD5",2.00348432055749,-0.922393458882331,0.126486327292935,-7.29243609663931,3.04399963805668e-13,2.14832580516182e-11
"MAP2",2.14982578397213,0.397599848840889,0.135113350917506,2.94271325624695,0.00325349615481631,0.0232036013657343
"XRCC5",2.45296167247387,-0.540929329172105,0.116767444723315,-4.63253546785971,3.61214427498157e-06,6.23161778994969e-05
"RPL37A",11.1777003484321,-0.409423826822128,0.153987718938979,-2.65880831044956,0.00784175652893784,0.0487025358823899
"IGFBP5",2.00348432055749,-1.67803786028869,0.139546864088835,-12.0249055487227,2.62888551264872e-33,2.04089145298629e-30
"NCL",3.50174216027875,-0.499620307894337,0.123403633600725,-4.04866772003544,5.15100145259603e-05,0.000677778665711647
"HES6",1.46689895470383,0.592143389637119,0.16325499091886,3.62710742443041,0.000286614071404096,0.00299338193856565
"RPL32",11.808362369338,-0.533702004386876,0.15805574262158,-3.37666949352594,0.000733691524082842,0.00654700214401892
"RPL15",12.9233449477352,-1.10779926632635,0.155058028643642,-7.1444173256731,9.03784332295929e-13,5.68895597274924e-11
"TRIM71",1.26132404181185,-0.565256790544333,0.156328881672978,-3.61581804011612,0.000299400635545434,0.00311296464368445
"RPSA",9.95121951219512,-0.958367640501041,0.158301521527083,-6.0540646183055,1.41235911900676e-09,5.57522777655379e-08
"RPL14",6.09059233449477,-0.475329718115304,0.136006903500841,-3.49489405228879,0.000474249969799819,0.00458310447993269
"SMARCC1",2.16724738675958,-0.604615322398699,0.12111993814045,-4.99187278066134,5.97966381300419e-07,1.28950342782285e-05
"PCBP4",1.53658536585366,0.517081282917412,0.156604003379471,3.30183949170482,0.000960530181650707,0.00819441316140842
"RPL29",8.80836236933798,-0.757144843664474,0.153186879404124,-4.94262202226237,7.70788318808589e-07,1.60781564179661e-05
"GNL3",1.27177700348432,-0.415104496981546,0.156733296908049,-2.648476776604,0.00808554042950128,0.0496866059638746
"RPL24",8.13240418118467,-0.581731026969665,0.144111296373615,-4.0366788836699,5.42131922428916e-05,0.000701458470742747
"DPPA4",1.37282229965157,-0.409199870674693,0.15078496136974,-2.71379762913686,0.0066516786688012,0.0427949160763481
"TAGLN3",1.42160278745645,0.565037001835615,0.164304037886101,3.43897209773573,0.000583927415175666,0.0055059390685997
"GAP43",1.77003484320557,1.1207103002397,0.178821491082708,6.26720140545833,3.67594581780567e-10,1.58542181660545e-08
"CDV3",1.68292682926829,-0.507066032590648,0.135979398296989,-3.72899158946989,0.000192247567763711,0.0021423185900559
"RBP1",1.61324041811847,0.760392000235472,0.159905427325403,4.75526073726126,1.98190458760931e-06,3.69268462763366e-05
"ZIC4",1.26829268292683,0.504344025568247,0.171749932926963,2.93650202345477,0.00331936654754686,0.0235695264915751
"ZIC1",2.05574912891986,1.20923220445358,0.155805526597349,7.76116374599866,8.41535798373826e-15,8.52146467135931e-13
"FXR1",1.8397212543554,-0.385295879564525,0.131556288991068,-2.9287530267039,0.00340324713629067,0.0239624276690329
"SOX2",3.25087108013937,-0.827783582772303,0.125901760705624,-6.57483722334734,4.8706422195376e-11,2.18148571717367e-09
"AP2M1",1.90243902439024,0.382815396215372,0.13833132523101,2.76738038601221,0.00565087779238168,0.0369688044338678
"RPL35A",8.94425087108014,-0.526761855642986,0.152106984721129,-3.46310103121658,0.000533987851299921,0.00507615390072455
"NSD2",1.45296167247387,-0.454264246978427,0.146213492445298,-3.10685586795883,0.00189088566240036,0.0144389269105916
"C4orf48",2.2787456445993,0.660965432393155,0.141705251710391,4.66436793566406,3.09567062925545e-06,5.38046036980294e-05
"CRMP1",2.06968641114983,0.754385102624721,0.142718903619759,5.28581066341853,1.25149285409263e-07,3.3121896104338e-06
"RPL9",10.3344947735192,-0.663690703034899,0.152204686122576,-4.36051425184376,1.29757129875022e-05,0.000200135334754256
"UCHL1",2.45644599303136,0.439334067046515,0.130013652036475,3.37913796101397,0.000727135087300794,0.00651345237816749
"RUFY3",1.53310104529617,0.661744414158547,0.159977820142644,4.13647600378917,3.52680217042619e-05,0.000480346330697228
"HNRNPD",2.97212543554007,-0.431885157765823,0.116058720418412,-3.7212641687656,0.000198227936568461,0.00218802305340258
"HNRNPDL",2.95470383275261,0.404827177805128,0.118994188969902,3.40207518795327,0.00066876236177747,0.00608417008038956
"MAPK10",1.57839721254355,-0.562345196402347,0.140453939600491,-4.00376947775115,6.23411141808104e-05,0.000784824080687067
"RPL34",10.5226480836237,-0.611119869277987,0.154627165424827,-3.95221543122114,7.74309829551331e-05,0.000949140838434236
"SLC7A11",1.23344947735192,-0.657511982787806,0.158253725932229,-4.15479622305627,3.25577572721463e-05,0.000454053992136699
"SMARCA5",2.1184668989547,-0.328824702474585,0.123554468259338,-2.66137442948959,0.00778223624258432,0.0485920327318469
"RPS3A",13.5853658536585,-0.888128975750389,0.155958390319505,-5.69465338755367,1.23622804005988e-08,3.99885431291591e-07
"SFRP2",1.47735191637631,-1.01421796831245,0.144765563196752,-7.00593391077421,2.45343713726498e-12,1.42851377317253e-10
"FAT1",1.26829268292683,-0.470464264395317,0.156620017355658,-3.00385782314767,0.0026657986863349,0.0196124000619095
"MYO10",1.57142857142857,-0.47042854178487,0.140635236597278,-3.34502613404054,0.000822748175342693,0.0072308698127288
"BASP1",3.50522648083624,0.958336114972425,0.144139837947582,6.64865542113994,2.95782543421757e-11,1.40587253801892e-09
"RPL37",10.6515679442509,-0.737916716228647,0.145352535146706,-5.07673784625675,3.83970064532797e-07,8.85412158709786e-06
"ISL1",1.29616724738676,0.547900390011529,0.173474680456857,3.15838823607341,0.00158644127190569,0.0126103130452844
"SREK1IP1",1.46689895470383,-0.387982338167886,0.146142495958728,-2.65482216943562,0.00793502274352453,0.0490009356563091
"MAP1B",6.18815331010453,0.844851418430304,0.153081138734227,5.51897787941792,3.40977108456669e-08,1.0052350450577e-06
"BTF3",4.02439024390244,-0.396488806130073,0.132828461340966,-2.98496874937291,0.00283607296470028,0.0207711130024747
"TBCA",2.24738675958188,0.477047168571376,0.132491057031295,3.60059900841982,0.000317484901380414,0.00328632149028882
"RPS23",13.6202090592334,-0.815654879900645,0.160034755865831,-5.0967358652046,3.45559944851953e-07,8.04809111560199e-06
"LIX1",1.33449477351916,-0.769246016722778,0.151613749184285,-5.07372201308581,3.90108840093648e-07,8.90748518213829e-06
"CHD1",1.42508710801394,-0.489710716618067,0.147337396455782,-3.32373673214075,0.00088820001560655,0.00764156821075881
"EFNA5",1.29965156794425,-0.534265172191631,0.15432823692121,-3.46187569332754,0.000536424852868081,0.00507859139158439
"UQCRQ",1.78745644599303,0.478966062492261,0.144948997404219,3.30437651221946,0.000951879001764647,0.00815046395260979
"H2AFY",2.28571428571429,0.372785743883354,0.127294003742685,2.92854127392293,0.00340556614789605,0.0239624276690329
"LARS",1.53658536585366,-0.4220239107862,0.142560699572521,-2.96031032431569,0.00307329301026001,0.0221877648180172
"TCERG1",1.42508710801394,-0.504017280927542,0.14736324182249,-3.4202374669164,0.000625664938102464,0.00576893701928636
"RPS14",14.198606271777,-0.786783194489363,0.161658732423797,-4.86693903071545,1.13339975188844e-06,2.25614360867365e-05
"G3BP1",1.55749128919861,-0.440833760233802,0.141271043840096,-3.12048207651655,0.00180555285470175,0.013878325407922
"NPM1",6.33449477351916,-0.550440151533498,0.145817605702097,-3.77485385858028,0.00016010149513717,0.00179267491430033
"HNRNPAB",2.29965156794425,-0.396488821311998,0.11890135778229,-3.33460297432411,0.000854212661617042,0.00742336301830631
"RACK1",8.97212543554007,-0.701376111958586,0.153694189415534,-4.56345236359142,5.03192312616383e-06,8.49228185567795e-05
"TUBB2A",2.09059233449477,1.19318482940257,0.165650151665445,7.20304097162783,5.88842692342079e-13,3.80948508462417e-11
"TUBB2B",7.61672473867596,1.87751683112008,0.160763662700695,11.6787388367456,1.63706357453404e-31,9.53180266272443e-29
"DEK",2.84668989547038,-0.334058998366017,0.124012619796422,-2.69375003055662,0.00706531307620069,0.0450825045327983
"ID4",2.1184668989547,1.15701371272523,0.15892705405097,7.2801557899271,3.33434896019352e-13,2.28402903773256e-11
"HIST1H1D",1.37630662020906,-0.551243605030891,0.151032669906393,-3.64983023456144,0.000262413681169612,0.00276543648617207
"DDAH2",2.18466898954704,0.612971490693944,0.134657067095651,4.55209298638988,5.31148488290592e-06,8.7733675831829e-05
"RPS18",16.588850174216,-0.893430848125729,0.171634902596808,-5.20541471815036,1.93563827474032e-07,4.95395773831891e-06
"HMGA1",4.1602787456446,-1.26056046657399,0.121542989835499,-10.3713136255746,3.34889056807022e-25,8.66618459226172e-23
"RPL10A",8.17770034843206,-0.936681918436134,0.150445242551095,-6.22606539464359,4.78294491807011e-10,1.98919262753309e-08
"HSP90AB1",6.71777003484321,-0.944864671951919,0.126448102607959,-7.47235152180485,7.87742320862537e-14,6.55232809031731e-12
"DST",1.94076655052265,-0.456716629534759,0.138522814358539,-3.29704988777254,0.000977061447163213,0.00827482221979317
"PHF3",1.39721254355401,-0.424122376528795,0.149389308217276,-2.83904103707301,0.00452493372020424,0.0308145340185839
"EEF1A1",30.2787456445993,-0.703487654796987,0.150626094097891,-4.67042353458222,3.00579356593987e-06,5.26352873313831e-05
"PHIP",1.94076655052265,-0.65551403869665,0.127467865658164,-5.14258268397282,2.70987113746078e-07,6.57426029077724e-06
"LIN28B",1.33797909407666,-0.489747994897028,0.152170501814938,-3.21841611255666,0.00128900669225715,0.0104602668511042
"CD24",2.60627177700348,0.501107310875763,0.129150823183711,3.88001639109152,0.00010444942577548,0.0012539315084077
"MARCKS",4.89895470383275,1.37910978087629,0.130900265886652,10.5355766203751,5.92192291747423e-26,1.72401980934969e-23
"RPS12",15.390243902439,-0.801130904371979,0.169031456984648,-4.73953735395382,2.14206745073595e-06,3.89220369144366e-05
"ACTB",6.82578397212544,0.437258805109008,0.131073199129709,3.33598941669455,0.000849963994128105,0.00741410540196388
"FSCN1",1.80836236933798,0.381362091053814,0.141715041913559,2.6910487828556,0.00712277786096884,0.0453249990114657
"IGF2BP3",1.55052264808362,-0.622695125061385,0.14113590249479,-4.41202496355859,1.02408302451491e-05,0.000162250977149335
"GARS",1.30662020905923,-0.535891872166177,0.153867875236155,-3.48280543514164,0.000496188840078175,0.00475565353309493
"H2AFV",2.25087108013937,-0.368463668267537,0.122680457669772,-3.00344223738844,0.00266944217244539,0.0196124000619095
"CCT6A",2.1184668989547,-0.38735874120872,0.123494095308963,-3.13665799356324,0.00170885337364353,0.0132526230894389
"CHCHD2",2.08362369337979,0.665438910178508,0.139342769476396,4.77555392848159,1.79213254578798e-06,3.36602959608081e-05
"GNG11",1.31707317073171,0.541450179270154,0.170010250377094,3.1848090222159,0.00144849565685075,0.0115929429031113
"PEG10",4.58188153310105,1.51002671890075,0.171503796768788,8.80462559634458,1.31290102949233e-18,2.0384976651251e-16
"DLX6-AS1",1.63414634146341,0.992137840488933,0.205207656413997,4.83479933364348,1.33280012351769e-06,2.56536486584522e-05
"ASNS",1.3588850174216,-0.495141837914533,0.151410266191238,-3.27019990367856,0.00107471506835436,0.00887592692977767
"IFT22",1.42857142857143,0.452996142853704,0.16046284577864,2.82305938583824,0.00475677597267328,0.0321116847546553
"PTPRZ1",1.59581881533101,-0.392580133559577,0.140729368339147,-2.78961057093278,0.00527714735763777,0.0351156462741096
"CALD1",1.80836236933798,-0.417158151294063,0.140702093485798,-2.96483258322073,0.00302847691381602,0.0219735339097005
"PTN",2.69686411149826,-1.43446098941832,0.132051504427645,-10.8628901702843,1.73179834377135e-27,6.7222639044058e-25
"TMSB4X",9.30313588850174,1.31641306157495,0.169372576678261,7.77229163889734,7.70787300028242e-15,8.43700615839177e-13
"AP1S2",1.87456445993031,0.712364906228764,0.147111161280919,4.84235798307957,1.28307335606147e-06,2.51115785400603e-05
"EIF2S3",1.37630662020906,-0.417761883989993,0.150405379016584,-2.77757276183539,0.00547665765355812,0.0361335288247503
"PCSK1N",1.37282229965157,0.66131336772815,0.169922465549028,3.89185364978911,9.94812494793221e-05,0.00120047580330229
"SMC1A",1.41463414634146,-0.465463170897945,0.148187629200118,-3.14103932568735,0.00168349425516068,0.0132015424924889
"NONO",2.5191637630662,-0.423187848390957,0.114459781613478,-3.69726241327309,0.000217937028380397,0.00236081553068811
"RPS4X",9.28571428571429,-0.83381325912149,0.154428961884381,-5.39933215212412,6.68894318710176e-08,1.89982301009268e-06
"COX7B",2.04878048780488,0.390007487212987,0.13652321989722,2.8567117557482,0.0042805436965884,0.0294082190836412
"PGK1",1.83623693379791,-0.468232342368344,0.131780907759034,-3.55311213384963,0.000380702147573639,0.00380538756093994
"SH3BGRL",1.64459930313589,0.467793148533276,0.150078024344389,3.11699964453033,0.00182701792452743,0.0139971208757381
"TMSB15A",2.68292682926829,0.349816713676441,0.130283933935163,2.68503339675427,0.00725225591495336,0.0458981087661043
"BEX1",1.93031358885017,0.618821118892684,0.142972436523196,4.32825468979321,1.50295609294481e-05,0.000228783316370487
"DCX",1.62020905923345,0.905287353470264,0.166917884088208,5.42354918057711,5.84271299772165e-08,1.67996031749305e-06
"PGRMC1",1.77700348432056,0.45333109088494,0.144440523139474,3.13853121708232,0.00169796847895636,0.0132259818979578
"RPL39",9.95121951219512,-0.491925873027475,0.158896543717628,-3.09588781176806,0.00196224588061334,0.0149348714246682
"THOC2",1.46341463414634,-0.505855499584847,0.145409791613401,-3.47882693436326,0.00050361371367878,0.00480703417687656
"FHL1",1.49128919860627,0.45666976755332,0.157581178941292,2.89799689671985,0.00375554305731618,0.0260317255371708
"RPL10",14.9686411149826,-0.598758401728355,0.16192430221527,-3.69776737362336,0.000217504072521974,0.00236081553068811
"PCM1",1.97909407665505,-0.541395999739765,0.125766179164593,-4.30478212295237,1.67150157611514e-05,0.000252787478621569
"NEFM",1.51567944250871,0.673676480745521,0.167180447069954,4.02963679397047,5.58630999526076e-05,0.000714863515327599
"NEFL",1.30313588850174,0.501107293200241,0.171233881185199,2.92644942538133,0.00342855246062849,0.0240515020506137
"STMN4",1.52613240418118,0.774373280308921,0.171108723299423,4.52562128556034,6.02183335380555e-06,9.80758732937981e-05
"EIF4EBP1",1.4808362369338,-0.489138105228691,0.145480737439944,-3.36221903900242,0.000773187648069334,0.00684697350704745
"SFRP1",2.54355400696864,-2.15484180542234,0.133604393706606,-16.1285250105947,1.60815427748215e-58,3.74539131225594e-55
"PRKDC",1.92334494773519,-0.543330206020808,0.127964831372214,-4.2459338256807,2.17684875733686e-05,0.000311035629192488
"RPS20",4.93728222996516,-0.524293289662215,0.142890051619371,-3.6692077840298,0.000243303270336935,0.00260216281346685
"RAB2A",1.59233449477352,0.447506134186046,0.152094122430944,2.94229735530528,0.0032578693201353,0.0232036013657343
"CHD7",1.88501742160279,-0.639415648100164,0.128670885301937,-4.96938873622981,6.71642974098634e-07,1.42205135152338e-05
"RPL7",6.01045296167247,-0.852115715700822,0.147129714651071,-5.79159497265169,6.97211151322756e-09,2.49816118681646e-07
"STMN2",4.06620209059233,2.50126096727621,0.235127112897577,10.6379095819791,1.98533465079321e-26,6.60549200242483e-24
"UQCRB",2.78048780487805,-0.340470076749321,0.119359875171727,-2.85246676288389,0.00433813488130529,0.0297162239369412
"RPL30",9.89895470383275,-0.544579366673771,0.162029994440258,-3.36097874072669,0.000776668033118658,0.00685174185277786
"PABPC1",3.18466898954704,-1.25025756426583,0.110562352161268,-11.3081672000084,1.19560884007318e-29,5.56914597706086e-27
"EIF3E",2.65505226480836,-0.609394042063595,0.120730266013538,-5.04756646519161,4.47473122587336e-07,9.92538002386578e-06
"RAD21",1.8397212543554,-0.385295878769838,0.131279282456913,-2.93493285123868,0.00333619876072285,0.0236170422909529
"RPL8",8.21951219512195,-0.526411913295163,0.144768974958117,-3.6362204916313,0.000276667539964353,0.00290251666926566
"PSIP1",2.50871080139373,-0.587980389169062,0.116303805716395,-5.05555588269265,4.29138941804213e-07,9.61023649482704e-06
"RPS6",10.9825783972125,-0.818752788204927,0.158165737488518,-5.17654961944183,2.26026959200716e-07,5.66039556966095e-06
"DNAJA1",2.30313588850174,0.494046096850295,0.130113867315621,3.7970287644427,0.000146440802449571,0.00167186582796594
"PSAT1",1.74912891986063,-0.929057189608891,0.133794261571086,-6.94392404202831,3.81355604847265e-12,2.16628586265678e-10
"TLE4",2.13937282229965,-0.629935748077367,0.123516761982024,-5.10000212091898,3.39649675488505e-07,7.99034438598717e-06
"ATP6V1G1",2.39024390243902,0.363365677507581,0.128837761887951,2.82033521991477,0.00479735050319326,0.0322523802189366
"NR6A1",1.44599303135889,-1.06698748918511,0.146206312166529,-7.29782095843996,2.9246545166032e-13,2.12860011536527e-11
"RPL35",7.87456445993031,-0.498461184328234,0.146634715384038,-3.39933952899733,0.000675488050234956,0.00612144618286853
"RPL12",7.29965156794425,-0.896292483150006,0.151060603135548,-5.93333049481972,2.96850452839064e-09,1.13338476174128e-07
"SET",5.24738675958188,-0.729719842786756,0.117100756522812,-6.23155532427841,4.61826837000667e-10,1.95562673340828e-08
"RPL7A",12.397212543554,-0.762436538394463,0.155989029188735,-4.88775744268509,1.01991079159187e-06,2.06554107271084e-05
"TUBB4B",2.78048780487805,0.772107929277923,0.162952513581041,4.73823884216386,2.15583630827064e-06,3.89220369144366e-05
"KCNQ1OT1",2.38327526132404,0.747901064180161,0.180134347161531,4.15190704030198,3.29716197118074e-05,0.000457088704219044
"CDKN1C",2.18466898954704,0.883007078730971,0.181644086923179,4.86119363249304,1.16680052198762e-06,2.30294780992302e-05
"RPS13",9.02439024390244,-0.645162284226479,0.155707391028345,-4.14342748899461,3.42153288272041e-05,0.000468750004932696
"LDHA",1.66550522648084,-1.01839115687207,0.148092984829066,-6.87670086498376,6.12545449128836e-12,3.10134424135013e-10
"FJX1",1.34843205574913,-0.530222648386279,0.151434456555091,-3.50133424352725,0.00046293484527276,0.00451018580146249
"PPP1R14B",2.46689895470383,0.726246703178901,0.13828894153176,5.25166144982105,1.50733327176719e-07,3.94447099993907e-06
"CFL1",4.87456445993031,0.503687855383649,0.130551387350154,3.85815781514982,0.000114244874372831,0.00135064117976814
"RPS3",10.9372822299652,-0.718416853010884,0.158271303071486,-4.539147900276,5.64820098526888e-06,9.26384513710649e-05
"MAP6",1.60975609756098,0.841010456425603,0.161477779412624,5.2082116776982,1.90669337766301e-07,4.93409875175238e-06
"RSF1",1.79442508710801,-0.402395104806673,0.132515752832429,-3.0365831699686,0.00239276087732432,0.0178042814162567
"PRSS23",1.77003484320557,-1.19097960830672,0.133338033345419,-8.93203220735544,4.18253681561997e-19,7.98744621393771e-17
"NCAM1",1.39372822299652,0.543448374527234,0.165920517055634,3.27535367036623,0.00105529768783766,0.00877781541062113
"TAGLN",1.38675958188153,0.515454970915767,0.186130397005328,2.76932182603689,0.00561731188037944,0.0368527306180386
"RPS25",7.14982578397213,-0.735778031895195,0.148958995007621,-4.93946694429264,7.83364213132019e-07,1.61456217025175e-05
"HSPA8",2.6794425087108,0.565960704414827,0.127102098379917,4.45280378238234,8.47562025055552e-06,0.000137081385857943
"APLP2",1.47038327526132,-0.521285539770094,0.145168874851469,-3.59089054250405,0.000329550023369753,0.00336814619857282
"VIM",8.55052264808362,1.45543718606562,0.181020902238902,8.04016093204978,8.97205603605661e-16,1.09978518463031e-13
