"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UQCRH",3.17627118644068,-0.460465093951712,0.129823452788688,-3.54685601145738,0.000389857603304332,0.0036012527246867
"ELAVL4",1.3728813559322,0.676110370629648,0.164606480954149,4.10743469340054,4.00077847079288e-05,0.000477278798475493
"TUT4",1.46779661016949,0.571856155370068,0.156266558291847,3.65949158681831,0.000252716139466239,0.00244876781670551
"SSBP3",1.49830508474576,0.395086817110066,0.15061899262277,2.62308763476844,0.00871368561795162,0.0455898964535252
"L1TD1",2.33898305084746,-2.17790415295904,0.136332820836617,-15.9749071397054,1.91138829391871e-57,1.13440895244075e-54
"FOXD3-AS1",1.20338983050847,-0.623436625193023,0.156580549850314,-3.98157131130916,6.84611743259229e-05,0.00077026932630209
"SERBP1",3.48135593220339,-0.529350533390742,0.120630033012534,-4.38821510838632,1.14284712596667e-05,0.00015410668312998
"GNG5",2.70847457627119,0.70331848058282,0.141628565503204,4.96593662503,6.83702811321116e-07,1.11426939582215e-05
"LAMTOR5",1.66779661016949,0.377769113326879,0.142600866915381,2.64913616234216,0.00806978114628989,0.0427626349135987
"CSDE1",2.15932203389831,0.409016352238706,0.127360551146326,3.21148384297414,0.00132051395872836,0.0102106625600764
"PHGDH",1.70847457627119,-0.465062051226125,0.13244222945242,-3.51143327282331,0.00044569733733145,0.00406955953394178
"TXNIP",1.28813559322034,0.493246318990735,0.164415759902902,2.99999415677686,0.00269984785627251,0.0183126823165455
"MLLT11",2.50169491525424,1.37832500020624,0.163091201888781,8.45125294463267,2.88193119152353e-17,1.79781562758751e-15
"CELF3",1.25084745762712,0.48766528572924,0.166809839357397,2.92348033909676,0.00346142084313137,0.0215203126823109
"S100A10",1.43050847457627,-0.537416696810477,0.146536659916099,-3.66745561907976,0.000244976053695995,0.00241316660362777
"TPM3",2.11525423728814,-0.31950183384521,0.121767307952865,-2.62387203278639,0.00869364417761865,0.0455898964535252
"FDPS",2.10847457627119,0.380121126547693,0.128678673726304,2.95403360588096,0.00313649848518408,0.0203434179607717
"SSR2",1.61694915254237,0.409237391972714,0.145604781230061,2.81060407848905,0.00494485929557635,0.0287722940384761
"MEX3A",1.49152542372881,0.620438335792131,0.155881480906589,3.980192721956,6.8859420497002e-05,0.000771095586131522
"CCT3",2.27118644067797,-0.365482216034833,0.118262779672891,-3.09042470543767,0.00199870473375715,0.0144222645530075
"C1orf61",1.42372881355932,0.747901053899052,0.16501539237869,4.53231085366092,5.83419094525988e-06,8.34359596629335e-05
"NES",1.80677966101695,0.530822010225659,0.140843754349932,3.76887148937261,0.000163987285149875,0.00170002539277644
"CRABP2",1.8,0.837759908551496,0.148981321307919,5.62325465499122,1.87392839949071e-08,4.23686287656281e-07
"MGST3",1.66440677966102,0.441840104307393,0.14424674973238,3.06308533902591,0.00219067576815409,0.0156646514264994
"ARPC5",1.69491525423729,0.371598883666144,0.141702588296713,2.62238599966889,0.00873164743140217,0.0455898964535252
"SRP9",2.98983050847458,0.808226951262159,0.127974808334877,6.31551601270807,2.6926150347606e-10,8.09147859812869e-09
"H3F3A",13.0101694915254,0.828877362036461,0.139172062014193,5.95577409747606,2.58843672773247e-09,6.98289635413282e-08
"PARP1",1.84406779661017,-0.355794477267032,0.128613923681812,-2.76637604298008,0.00566831297767135,0.0319120320115344
"GUK1",1.48474576271186,0.452692227114276,0.152667059707926,2.96522529470563,0.00302461336709933,0.019780804775465
"CEP170",1.4135593220339,0.445779585369331,0.156326638823644,2.85159067401319,0.00435010774232002,0.0262110552798673
"SOX11",2.93898305084746,1.69711862561084,0.163641500009063,10.3709549565168,3.36148516795862e-25,3.62734808578807e-23
"KIDINS220",1.29152542372881,0.480646282804745,0.164342239198427,2.92466675122036,0.00344825277193086,0.0215203126823109
"YWHAQ",2.87457627118644,0.611890830647339,0.124179874331726,4.9274557084248,8.3307299930505e-07,1.34538455806135e-05
"ODC1",2.11864406779661,0.883650608367371,0.142399049786251,6.20545298366654,5.45395754692231e-10,1.57898722151141e-08
"OST4",2.02372881355932,0.46002680057372,0.133186227372727,3.45401179722822,0.000552313214332003,0.00491831613391244
"COX7A2L",1.72203389830508,0.444883307997724,0.142114879569247,3.13044847482665,0.00174539615090288,0.0131125647539349
"LINC01833",1.36271186440678,0.661313369068582,0.163670619534606,4.0405136300517,5.33342650864165e-05,0.000611669301039386
"SIX3",1.55593220338983,0.851628593680361,0.158320274978256,5.37915054655714,7.48381087854325e-08,1.61514245687833e-06
"CALM2",4.45762711864407,1.08597856512482,0.139226347050698,7.80009379064852,6.18611812876026e-15,2.99711110972997e-13
"EPCAM",1.2,-0.614975046681628,0.156780033278028,-3.92253422724469,8.76224409449267e-05,0.000954200343134202
"RTN4",2.19661016949153,0.572582390016443,0.133889246506084,4.27653754844623,1.89822552485978e-05,0.000239399352478328
"RPS27A",9.39661016949153,-0.484993090313559,0.149910431021986,-3.2352191038823,0.00121549417914017,0.00949204993841702
"CCDC88A",1.55593220338983,0.610429860731614,0.153012193421516,3.98941971278074,6.62351331161031e-05,0.000752355052715928
"UGP2",1.39322033898305,-0.637850232943335,0.145393884392064,-4.38704994787355,1.14898411600702e-05,0.00015410668312998
"TIA1",1.42372881355932,0.428395180743393,0.155145480859201,2.76124820633464,0.00575808975461429,0.0323160876535563
"TMSB10",9.83050847457627,1.54087241499335,0.163274441902314,9.43731546126026,3.82452184349383e-21,3.13083270912219e-19
"MAP4K4",1.69152542372881,0.558550364403419,0.145229200229798,3.8459921525397,0.000120065605436673,0.00127248101476188
"MZT2B",2.17627118644068,0.802377144728274,0.137961905567632,5.81593260419943,6.02967582341348e-09,1.49108858383162e-07
"UBXN4",1.43728813559322,0.400446812446771,0.15383176701798,2.60314771265655,0.00923721457833329,0.0472817363547019
"KIF5C",1.43389830508475,0.590395399925191,0.159096662032292,3.71092260757398,0.000206505236454055,0.00208614226102947
"BAZ2B",1.40677966101695,0.518163953453851,0.158319644423026,3.27289740538661,0.0010645110906015,0.00845200444511021
"SSB",2.20338983050847,-0.479940822647577,0.118482362306736,-4.05073644130314,5.10566895966298e-05,0.000597086606415759
"DYNC1I2",1.52881355932203,0.55935899456093,0.152599743761742,3.6655303657277,0.000246826520598432,0.00242134776818462
"UBE2E3",2.03728813559322,0.733560655614592,0.136707192376648,5.3659258365392,8.053503055235e-08,1.72243389667819e-06
"FRZB",1.23050847457627,0.453717954624499,0.167640186170464,2.70649875181562,0.0067996838006473,0.0372804834705235
"HSPD1",3.6135593220339,-1.20437057748007,0.113993936957151,-10.5652160950699,4.31972624538024e-26,5.12751505326635e-24
"HSPE1",3.13559322033898,-0.951055731048529,0.122043595165818,-7.79275413639157,6.55641226712463e-15,3.11298454443078e-13
"SPATS2L",1.35254237288136,-0.475389478467295,0.148122466509035,-3.20943533868508,0.00132995956863335,0.0102178770742252
"NDUFB3",1.5864406779661,0.440778907794699,0.147335684865477,2.99166429502225,0.00277461192965998,0.018635968401134
"FZD5",1.33898305084746,0.536994213945401,0.162736839336795,3.29977045230708,0.000967639407815252,0.00778703713272342
"MAP2",1.87118644067797,1.13425935211364,0.154694212504391,7.33226753445249,2.26290778924238e-13,9.59311266368109e-12
"XRCC5",2.44745762711864,-0.512937531940774,0.115288026392675,-4.44918304172969,8.61975331172361e-06,0.000117605140011677
"IGFBP2",2.58305084745763,0.435996121399984,0.146011271313101,2.98604427917794,0.00282611718639893,0.0187932834748209
"NCL",4.10847457627119,-0.943802829111183,0.119134577587495,-7.9221570112005,2.33425289038796e-15,1.23144808039578e-13
"PTMA",14.8542372881356,-0.346323167577613,0.128820505361968,-2.68841646447894,0.00717917959497793,0.0390008520788961
"ARL4C",1.33559322033898,0.479323944729829,0.161337241185116,2.970944223472,0.00296885694995434,0.0195095457883132
"HES6",1.44745762711864,0.626058146479714,0.159216644681434,3.9321149351712,8.42017882024421e-05,0.000921175323468192
"SRGAP3",1.28813559322034,0.511370866100305,0.164964359337514,3.09988695833412,0.00193594512919553,0.0140979562475773
"BRK1",2.06779661016949,0.415243822039289,0.130175772381397,3.1898702380861,0.00142336688475837,0.0108303621295397
"TRIM71",1.25762711864407,-0.534417676572335,0.153449376004232,-3.48269696813622,0.000496389905833345,0.00449782303987924
"EIF1B",1.73220338983051,0.404253034887442,0.14085335735419,2.8700276832657,0.00410435863791698,0.0251776418770411
"CTNNB1",1.55254237288136,0.395549654689796,0.148235459928259,2.66838754290794,0.0076216288490965,0.0407516821796286
"NKTR",1.47457627118644,0.43838439078147,0.153474155542469,2.85640529659186,0.00428467804549472,0.0259952021487648
"TDGF1",1.37627118644068,-0.999999968437368,0.146893506145117,-6.80765266402903,9.92040173416803e-12,3.51507965924103e-10
"GNAI2",2.16610169491525,0.688997318506444,0.13275663910219,5.18992739772575,2.10376091646098e-07,4.26865676553706e-06
"PCBP4",1.45084745762712,0.784777053421265,0.1620912964087,4.84157429059309,1.28814499066346e-06,1.98575078430847e-05
"TKT",2.11525423728814,-0.618114772479422,0.12195794660525,-5.0682615580608,4.01465486845319e-07,7.5946949412337e-06
"DPPA4",1.56271186440678,-0.785484048978724,0.137562164506387,-5.71002972944827,1.12956440212671e-08,2.6815858906488e-07
"TAGLN3",1.3864406779661,0.660128296491174,0.162871676812933,4.05305765501123,5.05525374901361e-05,0.000595348232260984
"ZBTB20",1.28474576271186,0.542527219355085,0.166162122569039,3.26504747873373,0.00109445729456216,0.00863203195113149
"GAP43",1.76271186440678,1.07108436784532,0.171387056177941,6.24950560288097,4.11753971858422e-10,1.22187991148987e-08
"H1FX",2.36271186440678,1.05304874509056,0.140623455239658,7.48842889186513,6.97029333696435e-14,3.06434747813951e-12
"RBP1",1.60677966101695,0.736517469002266,0.153738491134547,4.79071612819257,1.66187105686925e-06,2.51291840064179e-05
"TFDP2",1.56271186440678,0.438519400325009,0.148976862967572,2.94354030276811,0.00324481571504786,0.0207633221227052
"ZIC4",1.26101694915254,0.504344026461174,0.166515988157226,3.02880241136346,0.00245525207208584,0.0170431825120813
"ZIC1",1.9864406779661,1.36822172077445,0.156864996437333,8.72228828514369,2.72635121862878e-18,1.90363464500727e-16
"AC092958.1",1.24067796610169,0.470791467593146,0.167072051452652,2.81789481543876,0.00483396428432924,0.0282022952408127
"PFN2",1.73220338983051,0.606644651663461,0.144332801784043,4.20309620657922,2.63288617682783e-05,0.000323858641647112
"SMC4",1.56949152542373,0.462219431311991,0.149377417674423,3.09430594334832,0.0019727394137183,0.0142783029517294
"RPL22L1",1.67457627118644,-0.623963832951593,0.133995175487641,-4.65661417047917,3.2145205155671e-06,4.73834860775706e-05
"SOX2",2.15593220338983,0.748901200104404,0.146978274971684,5.0953190207783,3.4815447543599e-07,6.77474364495935e-06
"MAGEF1",1.47457627118644,0.422856998421968,0.152445816476319,2.77381831916426,0.00554026092128275,0.0314655010218307
"TCTEX1D2",1.35932203389831,0.567691010490914,0.161958064428049,3.50517285135324,0.000456310921601076,0.00415050623709178
"PAK2",1.56949152542373,0.432910664438174,0.147906381967907,2.92692349497203,0.00342333079714121,0.0214432382913278
"C4orf48",2.06779661016949,1.198048577957,0.15259553358389,7.85113790567381,4.12279310554175e-15,2.07593962880355e-13
"CRMP1",1.95593220338983,1.03833079459914,0.148003160493271,7.01559879625916,2.28966206188855e-12,8.62802815067209e-11
"PAICS",1.81694915254237,-0.36110605388078,0.128857001549713,-2.80237821412805,0.00507273649408164,0.0293009159049874
"RUFY3",1.49491525423729,0.757168805154382,0.158802722850536,4.76798376981876,1.86078770202041e-06,2.79589240797243e-05
"SEPT11",1.93220338983051,0.70450708090937,0.139245127612265,5.05947384292758,4.20414942208294e-07,7.79738338126945e-06
"CCNI",3.34576271186441,1.07257695825667,0.131126124725301,8.17973504901205,2.84468662207753e-16,1.57576904295207e-14
"HNRNPDL",2.80338983050847,0.63827339380442,0.121790287618576,5.24075775076065,1.59918541923964e-07,3.27281567696112e-06
"CXXC4",1.26779661016949,0.478580931804588,0.16540585885442,2.89337351844233,0.00381127758044999,0.0235624296249695
"AC106864.1",1.85423728813559,-1.70940982539694,0.140281930231057,-12.1855311128196,3.71226976768333e-34,5.87528561898682e-32
"SPRY1",1.4271186440678,0.564118235220289,0.158264640848424,3.56439841645087,0.000364691654236302,0.00338194526233196
"SCOC",1.4271186440678,0.465610756887299,0.1556606228864,2.99119165948023,0.00277891019966362,0.018635968401134
"SFRP2",1.3864406779661,-0.806766960047273,0.145979517146633,-5.52657643905545,3.26540024051423e-08,7.31326431224602e-07
"MAP9",1.28135593220339,0.464282837066195,0.16411870903927,2.8289452176662,0.00467016923767935,0.0275795566424149
"CPE",1.4,0.679493620907233,0.162569497497042,4.17971163944574,2.91878970170235e-05,0.000357175605765019
"HMGB2",2.81016949152542,0.933437298245281,0.170109549656956,5.48727158544396,4.08189314594017e-08,8.972605859687e-07
"GPM6A",1.22033898305085,0.436439963652347,0.16781696511175,2.60069036144063,0.00930363855387679,0.0474985761868892
"MARCH6",1.36271186440678,0.537957968073007,0.161137002894726,3.33851293252901,0.000842281094616407,0.00687139284748918
"BASP1",3.16271186440678,1.63210510361046,0.156306126752265,10.4417218795092,1.59883958926223e-25,1.80745008805169e-23
"ISL1",1.28813559322034,0.547900391104613,0.167625829501501,3.26859167667658,0.00108084156382587,0.00855305957507541
"MAP1B",5.13898305084746,2.33401587421301,0.171956283380963,13.5733096128978,5.76585925813246e-42,1.95544998268664e-39
"TBCA",2.23389830508475,0.479719347366365,0.127938389940779,3.74961219684273,0.000177108244781347,0.00181230591858155
"VCAN",1.49152542372881,0.415995806108169,0.153857940868543,2.70376558895714,0.0068558634936965,0.0374481283557468
"POLR3G",1.24406779661017,-0.705559244019648,0.15389732449894,-4.58461020239833,4.54834149616474e-06,6.58400165359457e-05
"NREP",2.11864406779661,0.98491118597619,0.140849384895267,6.99265521612715,2.69731827393072e-12,1.00053649723618e-10
"APC",1.27118644067797,0.447731661175565,0.164628379854711,2.71965053395229,0.00653509417792785,0.0362483962112166
"HINT1",3.59322033898305,0.460984374818932,0.134904926132864,3.41710557229706,0.000632907311325018,0.00548365677768465
"KIF3A",1.28135593220339,0.428395177208306,0.163523122195373,2.61978349885267,0.00879856059992427,0.045806541368904
"HSPA4",1.56610169491525,-0.478701705788025,0.137699005315053,-3.47643546656539,0.00050812649879612,0.00458666276860072
"SKP1",2.58983050847458,0.586179279219773,0.125325915671331,4.67723914945923,2.90763088336185e-06,4.31419732318814e-05
"H2AFY",2.08135593220339,0.824655471092095,0.137065401460938,6.01651082112877,1.78216590223107e-09,4.97748453164302e-08
"HNRNPA0",2,0.446965056904629,0.132066836505425,3.3843852759074,0.000713378241531598,0.00598431076111666
"G3BP1",1.53220338983051,-0.369818006593247,0.139747529009787,-2.64632948584979,0.00813705168536875,0.0430230750580521
"NPM1",7.62033898305085,-1.05136292792268,0.133950521391181,-7.848890149911,4.1973505552894e-15,2.07593962880355e-13
"HNRNPAB",2.3728813559322,-0.481218557436523,0.119001267480494,-4.04381035282166,5.25894632109078e-05,0.000610671147307946
"HNRNPH1",1.72542372881356,0.409182065805201,0.140980310849192,2.90240575680747,0.00370308561420885,0.022953329629587
"TUBB2A",2.2271186440678,0.732532128922969,0.146590261660331,4.99714046912843,5.81866847381819e-07,9.79682195520879e-06
"TUBB2B",7.44067796610169,1.94118932978684,0.158283003542831,12.2640415353349,1.4127403093808e-34,2.57988114959233e-32
"ID4",2.03389830508475,1.36277636506113,0.161306022838675,8.44839108347535,2.95344606048496e-17,1.79781562758751e-15
"SOX4",4.17627118644068,1.55378784848525,0.168537681249868,9.21923119484278,2.99237967682019e-20,2.21997167274098e-18
"HIST1H4C",3.87118644067797,1.26612114875629,0.203776918792809,6.21327065036067,5.18929535697944e-10,1.52091199721842e-08
"TUBB",7.76271186440678,0.847428637731935,0.130500002210377,6.49370592627124,8.37501541755835e-11,2.76142869462271e-09
"POU5F1",2.53898305084746,-2.34769113227693,0.137418458414323,-17.0842487928262,1.94430982093192e-65,2.30789575744619e-62
"DDAH2",2.01016949152542,1.04711504633451,0.145146099305591,7.21421417002679,5.42463216487712e-13,2.1111601244948e-11
"CLIC1",2.14915254237288,0.388548959257228,0.130242805281249,2.9832662035971,0.00285189828124152,0.0188590710854244
"HMGA1",4.2406779661017,-1.26812234461906,0.122426575131323,-10.3582277235052,3.84011205819088e-25,3.96366348962833e-23
"CCDC167",1.32542372881356,0.446112346474419,0.161068410987179,2.76970725507394,0.00561066956642932,0.0317136417873886
"HSP90AB1",7.45762711864407,-1.18404800583196,0.117678073382445,-10.0617555318389,8.15313252367739e-24,7.50369745230805e-22
"DST",1.52881355932203,0.48259908476922,0.155166206953875,3.11020739788192,0.00186956022808867,0.0138265918426247
"ZNF292",1.50169491525424,0.522833119341493,0.153710482524192,3.40141485964828,0.000670380071470325,0.00568386532025197
"PNISR",2.16949152542373,0.703504417728522,0.137559437556028,5.11418504049919,3.15098361033658e-07,6.18217776110665e-06
"CD24",3.72881355932203,-0.802608219360949,0.123784010084663,-6.48394100992528,8.93571708326144e-11,2.90594415830995e-09
"MARCKS",4.53220338983051,1.9551739348501,0.141582818621092,13.8094011257298,2.23683405722092e-43,8.85040675307077e-41
"HDAC2",1.91525423728814,0.403161203449482,0.133888874966947,3.01116282849498,0.00260249254072435,0.0178564083574555
"GJA1",1.19322033898305,-0.482634120403537,0.157993767424673,-3.05476683207546,0.00225235556333697,0.0160092578064729
"FABP7",2.0271186440678,1.35682709688762,0.16588479217339,8.17933385641166,2.85417307695616e-16,1.57576904295207e-14
"RPS12",14.0983050847458,-0.511584577724473,0.163762960127349,-3.12393338106885,0.00178450854905439,0.0133220858347646
"DYNLT1",1.8135593220339,0.474035725991468,0.139086260352979,3.40821390113185,0.000653896149321001,0.00557976225407286
"QKI",1.62372881355932,0.376073220942579,0.144423849031415,2.60395511866447,0.0092154823688771,0.0472817363547019
"FSCN1",1.7864406779661,0.417127643152669,0.138785120412979,3.00556458726579,0.00265088291045601,0.0180838966362717
"CYCS",1.92542372881356,-0.371735391985299,0.125875187905225,-2.9532062527302,0.00314491760387666,0.0203434179607717
"SEPT7",2.24067796610169,0.353505094881493,0.124937173045742,2.82946289133714,0.00466262068384789,0.0275795566424149
"CCT6A",2.11186440677966,-0.361281695301194,0.120840580644426,-2.98973816059579,0.00279216683371119,0.0186721241217757
"CHCHD2",2.14915254237288,0.473793973116593,0.129462901150304,3.65968913802207,0.00025252140032098,0.00244876781670551
"GTF2I",2.30169491525424,0.430052509255916,0.12457101252548,3.45226791158941,0.000555895473424404,0.00492423826085647
"SRI",1.75593220338983,0.393800970274826,0.139750300722143,2.81788996689028,0.00483403727886163,0.0282022952408127
"AKAP9",1.44406779661017,0.538689292254987,0.157782340862168,3.41412916877411,0.000639862323339188,0.00551531432089223
"GNG11",1.31186440677966,0.530721023429403,0.164259554857642,3.2309902695728,0.00123362139396374,0.00960202357137675
"PEG10",4.2,2.24354649785563,0.183856491890766,12.2027048095129,3.00667669194722e-34,5.09846461905907e-32
"DLX6-AS1",1.61694915254237,0.992137843085596,0.198728305068143,4.9924334771808,5.96232525692131e-07,9.96800011262759e-06
"ZKSCAN1",1.34915254237288,0.51749386603225,0.161184415337397,3.2105701097033,0.00132471948968135,0.0102106625600764
"GNB2",1.50169491525424,0.460824847830794,0.151749251596646,3.03675202995847,0.00239142096590062,0.0167965484409706
"IFT22",1.3864406779661,0.573086190723905,0.16021274385088,3.57703249410241,0.000347516988439909,0.00324805248250529
"KMT2E",1.46440677966102,0.51878141475364,0.154841625582601,3.350400209257,0.0008069487909645,0.00665172371440876
"NDUFA5",1.49491525423729,0.405503432647176,0.150987312192543,2.68567886108249,0.00723826217711718,0.0392320420284844
"MEST",1.97627118644068,0.919205102520482,0.14919292860128,6.16118412004011,7.22029803498395e-10,2.06517922109059e-08
"PODXL",1.21694915254237,-0.608516361645062,0.155826449856568,-3.90509032455772,9.41901978274609e-05,0.00101639786201087
"STMP1",1.62372881355932,0.446220993275557,0.145759830247175,3.06134407894733,0.00220345721375549,0.015708731007374
"PTN",1.46440677966102,0.583444129092805,0.156739568434655,3.72237932590738,0.000197354236940842,0.00200221777135709
"SSBP1",2.2,-0.358104479000232,0.119843015503303,-2.98811305353345,0.00280705699018368,0.0187189699289215
"TCAF1",1.35932203389831,0.550236297250123,0.161480809421393,3.40744079263468,0.000655751334829961,0.00557976225407286
"CNTNAP2",1.50169491525424,0.699353654155058,0.156980536228589,4.45503417784666,8.387983110863e-06,0.000115104461879704
"EZH2",1.32881355932203,0.416932161482196,0.160173830781676,2.60299800190515,0.00924124922855168,0.0472817363547019
"CD99",1.39322033898305,0.531899751773863,0.15915209915035,3.3420844249838,0.000831517654078169,0.00680697555441922
"TMSB4X",9.90847457627119,0.823747958402768,0.163168706058499,5.04844328487497,4.45424660180155e-07,8.1341395635976e-06
"AP1S2",1.88813559322034,0.63291011280265,0.139960801832616,4.52205263556269,6.12428249414846e-06,8.70601595275955e-05
"SMS",2.02372881355932,0.347669515391486,0.133537936421319,2.60352619419376,0.00922702164848139,0.0472817363547019
"NDUFB11",2.02033898305085,0.388690403064385,0.13085818701092,2.97031780695503,0.00297491810251448,0.0195095457883132
"PCSK1N",1.36610169491525,0.648374313952025,0.163952158699743,3.95465554765545,7.66449941831154e-05,0.000846303331119609
"MAGED1",1.49830508474576,0.6295405427591,0.155343392334573,4.0525736775673,5.06572632336641e-05,0.000595348232260984
"MAGED2",1.68474576271186,0.859689403020085,0.152281008448673,5.64541443334247,1.64783812682764e-08,3.79802690591146e-07
"NBDY",1.51525423728814,0.40366573479496,0.149974244822109,2.69156704388653,0.00711172025392914,0.0387229905569444
"ATRX",1.78983050847458,0.617739422865615,0.143375859966939,4.30853159665831,1.64342001362001e-05,0.000213195579908956
"PGK1",1.84406779661017,-0.463194183589701,0.128466226416665,-3.6055716471922,0.000311466540332083,0.00293421256646176
"SH3BGRL",1.5864406779661,0.618777203695503,0.15097594294864,4.09851524428633,4.15808856647217e-05,0.000493565112840246
"RPL36A",2.44406779661017,0.383407737845728,0.130580958454869,2.936168813451,0.00332293434616112,0.0212060380048025
"TMSB15A",2.32203389830508,1.10543028530034,0.14272746337253,7.74504260903931,9.55497994504748e-15,4.36221584414283e-13
"BEX1",1.88135593220339,0.71702129988396,0.141814778927779,5.05604074064181,4.2804992873772e-07,7.87744597537478e-06
"BEX4",1.61694915254237,0.538175667938779,0.147986508706508,3.63665358851129,0.000276202981092348,0.00266547104517575
"TCEAL7",1.3864406779661,0.642535024188827,0.162123495246849,3.9632443355018,7.39380393642916e-05,0.000824079368313748
"BEX3",3.01694915254237,0.424424305862631,0.123491152389826,3.43688027562367,0.000588455654421649,0.00515495838965681
"MORF4L2",1.95254237288136,0.526798889690561,0.135013313653636,3.90182920065213,9.54685131646011e-05,0.00102553054413015
"PAK3",1.28135593220339,0.500523484128078,0.165148619166048,3.03074580130051,0.00243950533012557,0.0169835356414021
"DCX",1.58983050847458,0.960253811152459,0.163123365811882,5.88667237445215,3.94048750585586e-09,1.02799091636284e-07
"SLC25A5",1.89830508474576,-0.481218561246819,0.126916308362596,-3.79162116717099,0.000149667096556529,0.00156524091288635
"FHL1",1.45762711864407,0.54150149021301,0.155909235092177,3.47318418881897,0.000514322258916215,0.00462500394949657
"RBMX",2.30508474576271,0.493246336882036,0.127133804765963,3.87974180266249,0.000104567404749489,0.00111821179673552
"CETN2",1.34237288135593,0.421096537738096,0.159597300318479,2.63849411548812,0.00832751456385926,0.0439322657213375
"SSR4",1.55254237288136,0.395549654701059,0.147960891467593,2.6733392234778,0.00751002655404779,0.0403366584599761
"GDI1",1.30169491525424,0.496826209517945,0.163735937236713,3.03431377315588,0.00241083544866421,0.0168829597496426
"VBP1",1.49491525423729,0.420749335920716,0.151280969364919,2.78124431438422,0.00541509678590701,0.0309024994464982
"NEFM",1.50508474576271,0.671033445997841,0.161033786340515,4.16703513745185,3.08586947014919e-05,0.000373768067455826
"NEFL",1.30508474576271,0.466578370022303,0.164267420901269,2.8403585291738,0.00450628556892795,0.0268792008558667
"BNIP3L",1.57966101694915,0.431845783201335,0.147428701634335,2.92918392696991,0.00339853256871794,0.0214432382913278
"DPYSL2",1.74915254237288,0.571321637227011,0.143464317781945,3.98232568251137,6.82441755049863e-05,0.00077026932630209
"STMN4",1.49491525423729,0.84276025282145,0.167344597112851,5.03607685794076,4.75169831597023e-07,8.57734046820477e-06
"FZD3",1.48474576271186,0.726918661113179,0.159167618858115,4.56700091594113,4.94751850013824e-06,7.11842964807768e-05
"SARAF",1.56949152542373,0.41834151913698,0.148266713423428,2.8215471259706,0.00477926150037584,0.0281537637764076
"RBPMS",1.26101694915254,-0.449038152189205,0.153395417393951,-2.92732442610058,0.00341892037229787,0.0214432382913278
"NSD3",1.54237288135593,0.546488344584014,0.151517426184456,3.60676892649116,0.000310033520044286,0.00293421256646176
"SFRP1",1.65762711864407,-1.15106994043317,0.139668202000907,-8.24146028904776,1.70121398156234e-16,9.85044388348538e-15
"TERF1",2.12881355932203,-1.50052167432566,0.133261788481277,-11.2599544957817,2.06865504320142e-29,3.06936692035011e-27
